"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP1CB",6.41887676842174e-18,-0.390546063845355,0.891,0.978,1.35624447239983e-13
"PTGER3",6.42995928719678e-18,0.298248058394127,0.302,0.071,1.35858609779181e-13
"BST2",6.50687095238959e-18,0.278221943585259,1,1,1.3748367635304e-13
"CCDC85B",6.5157635510161e-18,0.405892686276229,0.91,0.746,1.37671568069419e-13
"TMEM59",6.57266874593862e-18,-0.398856701510195,0.939,0.966,1.38873917932937e-13
"PCCB",6.68455845963156e-18,-0.386413436763485,0.491,0.746,1.41238035693555e-13
"RPS17",6.78941657247992e-18,0.203760871873232,1,1,1.43453582759928e-13
"RHOC",7.02193569214033e-18,0.317472289031749,0.998,0.995,1.48366479239233e-13
"NR2F2",7.03171058198128e-18,0.451453699362954,0.811,0.614,1.48573012886682e-13
"FDPS",7.29906114829672e-18,-0.344282198464069,0.981,0.998,1.54221863002362e-13
"HOMEZ",7.54074137381645e-18,-0.382967295547647,0.264,0.533,1.59328324487368e-13
"SQLE",7.9848982947968e-18,-0.483892700299067,0.608,0.797,1.68712916070762e-13
"ZNF552",8.44981347577446e-18,-0.419979028156275,0.79,0.914,1.78536108929639e-13
"CREG1",8.69077857536262e-18,-0.423522284233413,0.748,0.873,1.83627460518837e-13
"SUMF1",8.93846575609512e-18,-0.44026554806799,0.686,0.846,1.88860842960534e-13
"PDIA6",9.77358492809672e-18,-0.390019250613737,0.914,0.973,2.06506075945756e-13
"ACSS1",9.98008755935209e-18,0.456424553992103,0.769,0.594,2.1086927004155e-13
"SHISA5",9.99792680582525e-18,0.307497865700375,1,0.99,2.11246195480282e-13
"TOR1AIP2",1.06663385660397e-17,-0.419827800675672,0.83,0.912,2.25369067561853e-13
"PHF3",1.19005310389795e-17,-0.441854107005671,0.472,0.697,2.51446320322598e-13
"CBX4",1.42505253111366e-17,0.408904967146857,0.914,0.844,3.01099349299004e-13
"MCC",1.5663277468591e-17,0.352849406646931,0.4,0.147,3.30949389633858e-13
"TBC1D1",1.64884154660589e-17,-0.400890327190531,0.434,0.697,3.48383730382358e-13
"DRAIC",1.7475075076046e-17,-0.422226477989088,0.342,0.601,3.69230861281775e-13
"MT-ND1",1.77854760819048e-17,-0.389397107391081,1,1,3.75789324134566e-13
"C6orf132",1.79791839558312e-17,-0.399702696080364,0.474,0.716,3.79882177802758e-13
"ADRA2A",1.80812161656803e-17,-0.374150504937996,0.159,0.408,3.82038016364658e-13
"HSPB8",1.82439775558101e-17,-0.317395753992387,0.103,0.333,3.85477001776712e-13
"IRX3",2.09918849404711e-17,-0.430395886825127,0.868,0.936,4.43537536907213e-13
"AC092171.5",2.17375996862016e-17,0.34523040479699,0.367,0.122,4.59293743769753e-13
"PERP",2.26912230774969e-17,-0.398465132378505,0.916,0.968,4.79442852404431e-13
"CIAO2A",2.38706538121399e-17,0.389638843632306,0.964,0.897,5.04363044396704e-13
"ATP6V0B",2.40480446264927e-17,0.29289442857472,0.994,0.99,5.08111134913165e-13
"ACBD6",2.7038769988398e-17,-0.403701502704416,0.455,0.692,5.71302171084861e-13
"STAT6",2.71939386422984e-17,-0.395917822838812,0.421,0.687,5.74580729573124e-13
"HTRA3",2.75083256675376e-17,0.523962157096661,0.753,0.533,5.81223413029403e-13
"TAX1BP1",2.79112142320121e-17,-0.426202150050995,0.799,0.892,5.89736045508184e-13
"NDUFA10",2.95967721225726e-17,-0.377129890575357,0.891,0.961,6.25350198177837e-13
"LRRN2",2.96546450357381e-17,0.421451768172583,0.799,0.638,6.26572994960111e-13
"ARL8A",2.98749130213158e-17,-0.412453190565111,0.853,0.946,6.31227037227381e-13
"STAMBP",3.10147857070903e-17,-0.403672508374392,0.369,0.626,6.55311407205111e-13
"HNRNPA0",3.19591227407569e-17,0.297424398258889,0.996,0.988,6.75264304389452e-13
"TPR",3.41556215486283e-17,-0.408973975664258,0.476,0.707,7.21674127700966e-13
"SORD",3.99709241891543e-17,-0.419406175761181,0.868,0.944,8.44545657192641e-13
"CD55",4.20515872581769e-17,-0.336413851955473,0.983,0.995,8.88507987178019e-13
"NR1D2",4.55421707876097e-17,0.438010736001621,0.744,0.543,9.62260526571406e-13
"LITAF",4.64499581789532e-17,-0.365460246161599,0.91,0.961,9.81441166363102e-13
"PARP9",4.84023546755711e-17,-0.415856953113361,0.836,0.932,1.02269335194014e-12
"ABCA3",4.9391782894617e-17,0.420731902315956,0.711,0.474,1.04359898078036e-12
"MARVELD1",5.42326143006695e-17,0.433493816810313,0.769,0.56,1.14588090755885e-12
"AC114296.1",5.58857958665072e-17,0.265006298119045,0.22,0.029,1.18081098086343e-12
"SEC24D",5.711047553468e-17,0.404566206575857,0.79,0.611,1.20668723757225e-12
"SDR39U1",6.07269445698826e-17,-0.415148853986649,0.566,0.79,1.28309961181705e-12
"CREB3L1",6.10062715799727e-17,0.364966136998602,0.472,0.208,1.28900151221324e-12
"MEF2D",6.18500176010559e-17,-0.417980086487541,0.778,0.897,1.30682902189271e-12
"TRPA1",6.77326188492419e-17,0.282584159797025,0.252,0.046,1.43112250366563e-12
"AP1G1",7.05571532292822e-17,-0.419860977137733,0.702,0.88,1.4908020905815e-12
"HEATR1",7.2104552284188e-17,-0.41000542218246,0.426,0.65,1.52349708521261e-12
"ACTB",7.37737169540836e-17,-0.148113994884012,1,1,1.55876486552283e-12
"NDUFB7",7.67483433029544e-17,-0.286095912013799,1,1,1.62161574564812e-12
"ZNF219",7.76702602105403e-17,-0.438560396616415,0.419,0.641,1.64109492798851e-12
"MYZAP",7.87467681399298e-17,0.368291786928413,0.566,0.289,1.66384046402858e-12
"ACSL1",7.95171764921815e-17,0.424895662756712,0.593,0.342,1.6801184221033e-12
"CLTB",8.1674347708731e-17,0.416101441296532,0.92,0.802,1.72569729273778e-12
"SCAP",9.08093909948588e-17,0.39676527197848,0.885,0.689,1.91871162233037e-12
"MVP",9.34001103204568e-17,0.375092053590317,0.948,0.858,1.97345093096093e-12
"MXD3",9.86095826433898e-17,0.422403779923636,0.807,0.621,2.08352187167218e-12
"ARL6IP4",1.04627662601877e-16,0.309884092355394,0.996,0.988,2.21067788311507e-12
"SLC1A2",1.14443627794704e-16,-0.372355917597588,0.172,0.413,2.41807941167431e-12
"ANXA5",1.30990777024806e-16,0.349607731353312,0.96,0.907,2.76770412775712e-12
"MARCKS",1.31811280326087e-16,-0.46239313978475,0.771,0.89,2.7850405420099e-12
"SPCS1",1.35897965823554e-16,-0.310777144519278,0.977,0.995,2.87138811988587e-12
"CRACR2B",1.45674121226745e-16,-0.372720916931661,0.945,0.98,3.0779485073999e-12
"WBP1",1.54729525000759e-16,-0.391813424506075,0.862,0.961,3.26928013374105e-12
"NDUFA2",1.66693479379524e-16,0.230939837627157,1,1,3.52206652580996e-12
"RPS6",1.69626841525642e-16,-0.18799115325559,1,1,3.58404553459529e-12
"MLF2",1.70918190591619e-16,-0.349490655167316,0.987,0.998,3.61133044901032e-12
"CCDC50",1.7657192356704e-16,-0.44767782040076,0.612,0.775,3.73078817304799e-12
"TMED9",1.92512261132248e-16,0.28416207623233,0.998,0.998,4.06759156546327e-12
"EEF1G",1.94635115608003e-16,0.271319250153608,1,1,4.1124453576815e-12
"LINC00607",1.95900246634369e-16,0.337209364809119,0.386,0.144,4.13917631113759e-12
"N4BP3",2.07090651873561e-16,0.401979435814187,0.872,0.704,4.37561838343646e-12
"ABCA12",2.14553224817933e-16,-0.347657353995763,0.059,0.252,4.53329508717811e-12
"EIF2AK1",2.16007842726777e-16,-0.378086441394563,0.86,0.941,4.56402970897407e-12
"PPOX",2.191264178252e-16,-0.417466802675878,0.461,0.667,4.62992208222866e-12
"APP",2.24602760748667e-16,0.361903533949456,0.948,0.834,4.74563173185858e-12
"COX7A2",2.28441190137241e-16,0.232390707807932,1,1,4.82673390640977e-12
"CA11",2.29810678569388e-16,0.369423578812683,0.524,0.267,4.85566982749261e-12
"KHNYN",2.30508367018767e-16,-0.424896245179188,0.574,0.782,4.87041128673953e-12
"PCSK1N",2.37973569687494e-16,0.416541632801905,0.637,0.391,5.02814355392706e-12
"ARHGEF2",2.41658759958542e-16,-0.394997149520464,0.539,0.768,5.10600793916404e-12
"ATXN7L3B",2.50290763734015e-16,0.379630319039289,0.975,0.9,5.288393546936e-12
"SLC50A1",2.52041465716666e-16,-0.363348022267343,0.952,0.968,5.32538412912743e-12
"FOXI1",2.61091869695252e-16,-0.389983753948993,0.103,0.315,5.51661011479098e-12
"ACSF2",2.64634761311426e-16,-0.411592225694037,0.633,0.834,5.59146787174911e-12
"MMUT",2.8377685733924e-16,-0.396653377778444,0.669,0.858,5.9959212187208e-12
"RPS23",2.95197768052665e-16,-0.169558043781547,1,1,6.23723364118475e-12
"AL513548.1",2.98927719186782e-16,-0.337760520749169,0.17,0.408,6.31604377869753e-12
"RNF144B",3.01324680631167e-16,-0.435571936055323,0.593,0.79,6.36668917705592e-12
"ETV3",3.15013827479418e-16,-0.419246654629187,0.453,0.685,6.65592716081262e-12
"C12orf75",3.15696742622315e-16,0.41749928729544,0.807,0.643,6.67035647486689e-12
"COPS5",3.33807337139931e-16,0.374071958640956,0.92,0.804,7.0530152264296e-12
"PLCE1",3.37332015190957e-16,0.320069551153014,0.333,0.105,7.12748814896973e-12
"NQO1",3.39430309507588e-16,0.285883273693948,1,1,7.17182300958583e-12
"ATF4",3.56767018385712e-16,0.279653901294589,1,0.99,7.5381303314717e-12
"AC089998.1",3.57911263927388e-16,-0.271092421064533,0.025,0.191,7.56230709552179e-12
"FNTA",3.77803375595843e-16,0.355595898104374,0.945,0.856,7.98260752296457e-12
"MCF2L",3.88496638454337e-16,0.398715949340579,0.688,0.472,8.20854547390168e-12
"KIAA1217",3.89782953947954e-16,-0.436642201565113,0.686,0.846,8.23572403396632e-12
"NAPA",4.00790001633559e-16,-0.309109268092785,0.992,0.993,8.46829194451547e-12
"PYGL",4.08724148316161e-16,0.346134215235681,0.493,0.232,8.63593252977217e-12
"BCAS2",4.14084932824021e-16,-0.404795470664308,0.512,0.733,8.74920054563875e-12
"YWHAQ",4.14412602269828e-16,-0.360147482332871,0.948,0.983,8.7561238733592e-12
"SEMA3C",4.7040469352043e-16,-0.393543482323292,0.633,0.79,9.93918076939317e-12
"AL713866.1",4.70626156794703e-16,0.230891170206632,0.182,0.015,9.94386006691527e-12
"DCTN1",4.8013140781732e-16,-0.418432874329909,0.769,0.895,1.01446965157722e-11
"TOX3",4.85387260168173e-16,-0.37534385937774,0.388,0.631,1.02557474200933e-11
"RPS24",5.19916507469945e-16,0.184414635016507,1,1,1.09853158863325e-11
"RTN4",5.21149774163491e-16,-0.366571533302475,0.872,0.963,1.10113735783004e-11
"SPARC",5.75037773273741e-16,0.375437147481546,1,0.998,1.21499731115009e-11
"CA8",6.47507515390282e-16,0.327859385073335,0.377,0.139,1.36811862926813e-11
"PSMA3",6.56737528641937e-16,0.33232771776237,0.975,0.941,1.38762072426755e-11
"HMGN1",6.58710229282428e-16,0.255468877893024,1,1,1.39178884345084e-11
"SLC25A6",6.80498235633013e-16,0.279232950297388,0.996,0.99,1.43782472206899e-11
"COL5A1",6.81623160778151e-16,0.53840821238318,0.868,0.721,1.44020157640816e-11
"LRRFIP1",6.83769507446312e-16,-0.404657148992017,0.694,0.848,1.44473659228331e-11
"PHF19",6.90937044047592e-16,0.373023738064999,0.595,0.342,1.45988088036816e-11
"GNPAT",7.34317218623022e-16,-0.389415497968933,0.843,0.941,1.55153885122858e-11
"SGMS2",7.71571652437385e-16,0.304446347686685,0.329,0.105,1.63025374443495e-11
"ACOX2",8.04519946830553e-16,0.431806551914313,0.577,0.35,1.69987019565828e-11
"HECTD1",8.16546975947856e-16,-0.404690194404999,0.761,0.878,1.72528210548023e-11
"MTR",8.30699037737188e-16,-0.380100003942285,0.438,0.685,1.7551839968349e-11
"CHMP2A",8.37141162609134e-16,-0.346829527238929,0.956,0.978,1.76879556247684e-11
"CNTNAP2",9.00351366021906e-16,0.332047182036769,0.375,0.139,1.90235240126769e-11
"CAPS",9.4519634066586e-16,0.394163171813958,0.935,0.885,1.99710534819289e-11
"VMP1",9.51937870582917e-16,-0.25807227191554,1,1,2.01134952675464e-11
"CD82",1.00322038258475e-15,0.380561504386235,0.694,0.443,2.11970434636332e-11
"NAT1",1.00453187162639e-15,-0.531270370383566,0.816,0.897,2.12247539155941e-11
"PLPP2",1.02509440696324e-15,-0.318922709133404,0.99,0.998,2.16592197247262e-11
"SRRM2",1.03921932556786e-15,0.317465716829922,0.998,0.983,2.19576651299233e-11
"TMEM131L",1.0520174452337e-15,0.373309299851848,0.482,0.24,2.22280766003428e-11
"UBQLN4",1.09550553801253e-15,-0.400033931311043,0.56,0.768,2.31469365126667e-11
"SUMO1",1.1299081202005e-15,-0.375693759142798,0.83,0.927,2.38738286717164e-11
"SCD",1.18064822184528e-15,-0.468884482596795,0.969,1,2.49459162793689e-11
"BOLA2B",1.19929981853816e-15,0.395403084636616,0.816,0.675,2.53400058658929e-11
"NCKAP1",1.22865317176213e-15,-0.370707260041532,0.803,0.91,2.59602128661621e-11
"SOX13",1.26587796322409e-15,0.392625557938907,0.836,0.711,2.67467354849617e-11
"NIPSNAP2",1.31528720436539e-15,-0.40503711966224,0.706,0.875,2.77907033410363e-11
"TMEM256",1.34799158260395e-15,0.343515300908858,0.969,0.897,2.84817141488388e-11
"MGAT4B",1.45651468935488e-15,0.349833578417067,0.96,0.922,3.07746988713793e-11
"SYCP2",1.6791306609453e-15,-0.43706571435852,0.595,0.812,3.54783517351133e-11
"SNHG7",1.68827335976285e-15,0.375368929272523,0.96,0.919,3.56715278184293e-11
"KRT8",1.99275056303332e-15,0.163957363500297,1,1,4.2104826646331e-11
"NDUFA3",2.03599814036892e-15,-0.24731575320288,1,1,4.30186047078548e-11
"MYB",2.05736104090289e-15,-0.429818229457102,0.505,0.724,4.34699814332371e-11
"RRNAD1",2.23854387753171e-15,-0.370544807752424,0.528,0.724,4.72981935883674e-11
"ARFGEF3",2.46082920209988e-15,0.391740151202675,0.711,0.496,5.19948602111685e-11
"SHROOM3",2.58212747412419e-15,-0.36397048141147,0.409,0.65,5.455777140077e-11
"GRB2",2.7976002949594e-15,-0.362205626988312,0.916,0.971,5.91104966321973e-11
"AIDA",2.98158807800793e-15,-0.380317785668246,0.725,0.885,6.29979745002295e-11
"SNHG5",3.03752558936483e-15,0.390652758832092,0.904,0.778,6.41798781776896e-11
"PVALB",3.1438499925869e-15,-0.391090522731723,0.639,0.851,6.64264064933686e-11
"FCGR2A",3.32631153270122e-15,-0.377131804622753,0.524,0.743,7.0281636374444e-11
"P4HA2",3.3424610426191e-15,0.413428277544443,0.746,0.567,7.06228593694989e-11
"TRIM36",3.4803674500732e-15,0.269670515850092,0.266,0.066,7.35366838525966e-11
"RAB3IP",3.48625543306157e-15,0.390519960059063,0.801,0.609,7.3661091045158e-11
"SFRP2",3.75707375149625e-15,0.458138795256549,0.931,0.8,7.93832112953643e-11
"CLPTM1",3.81610152752198e-15,-0.343036806866403,0.916,0.966,8.06304091750118e-11
"IFITM10",4.0605514389763e-15,0.363074077657393,0.415,0.176,8.57953913541302e-11
"COMP",4.29184721254436e-15,0.522086595794055,0.876,0.716,9.06824397538497e-11
"Z82246.1",4.5034543094638e-15,-0.345727986031418,0.176,0.406,9.51534861046606e-11
"ERLIN2",4.6909715800455e-15,-0.371777234692906,0.83,0.927,9.91155385147813e-11
"RNF212",4.70668310039527e-15,-0.29188362582202,0.094,0.298,9.94475072282518e-11
"LGALS3BP",4.83576681752385e-15,-0.258847955516838,1,1,1.02174917087462e-10
"NDUFV1",4.88657248014955e-15,0.346000564298452,0.929,0.897,1.0324838993308e-10
"COL6A3",4.95537062830117e-15,0.474504462014628,0.92,0.751,1.04702026005376e-10
"GPR137B",5.16615343902945e-15,-0.3671656533205,0.457,0.702,1.09155656013253e-10
"DUXAP8",5.3210869180157e-15,-0.346433521002066,0.249,0.489,1.12429245490754e-10
"AC009119.1",5.35014681102801e-15,-0.352227972491605,0.279,0.523,1.13043251970211e-10
"IFT122",5.58750851388951e-15,-0.362790523275563,0.883,0.971,1.18058467389971e-10
"DLG3-AS1",5.71889530501884e-15,-0.263467526815162,0.071,0.264,1.20834538899743e-10
"EIF1",5.72443558770792e-15,0.16297869522979,1,1,1.20951599532681e-10
"POGK",5.86996667145236e-15,-0.391813424506075,0.593,0.775,1.24026525801117e-10
"RPL5",6.12891521081728e-15,0.218156215508784,1,1,1.29497849489358e-10
"TACSTD2",6.42361568044355e-15,-0.299375180285787,0.998,1,1.35724575712092e-10
"ATP1A1",6.54108337519366e-15,-0.340483257937245,0.893,0.963,1.38206550634467e-10
"MESP2",6.88461016127957e-15,-0.329921273291217,0.149,0.369,1.45464928097676e-10
"HLA-C",6.92857734477549e-15,0.194877384992434,1,1,1.46393910717761e-10
"RAB26",7.00660652795588e-15,0.352694931877394,0.566,0.313,1.4804258932918e-10
"BMP4",7.51142526016314e-15,0.282366665349565,0.252,0.059,1.58708904321987e-10
"KRT19",8.57931467241182e-15,0.147748632582665,1,1,1.81272339713389e-10
"MYL6",8.84369997142305e-15,-0.130224605006545,1,1,1.86858536696198e-10
"C1orf115",8.98916412301442e-15,-0.37363749854163,0.18,0.401,1.89932048755172e-10
"ACTN4",9.11459469422704e-15,-0.325891813911528,0.954,0.983,1.92582271294323e-10
"SEC22B",9.37766622272074e-15,-0.425275365515342,0.711,0.844,1.98140709619866e-10
"SH3GL1",9.47928037815818e-15,0.386182340636582,0.866,0.699,2.00287715110104e-10
"RAPH1",1.03257624872823e-14,-0.347251383941486,0.396,0.643,2.18173035593788e-10
"PSMD7",1.06170333430107e-14,-0.393573882370512,0.792,0.907,2.24327297504473e-10
"XYLT1",1.06341710354428e-14,0.291087964831666,0.31,0.098,2.24689399807871e-10
"DSCAM-AS1",1.08440652716436e-14,0.423945833311149,0.748,0.565,2.29124255124558e-10
"SLC38A1",1.08911148796481e-14,-0.347132344422481,0.945,0.988,2.30118366292085e-10
"ESRRB",1.10067254564294e-14,-0.250514263802198,0.046,0.218,2.32561102168896e-10
"ARRDC3",1.131545262146e-14,0.396057899945037,0.822,0.67,2.39084198438829e-10
"C11orf80",1.14530902124816e-14,0.330915409883019,0.453,0.218,2.41992343099523e-10
"COL5A2",1.21947871492594e-14,0.511193736615215,0.87,0.709,2.57663657676701e-10
"DPM3",1.23152251042982e-14,-0.34833038509005,0.881,0.946,2.60208391228717e-10
"ARIH2",1.23402811696737e-14,0.382973635095099,0.883,0.78,2.60737800834035e-10
"ITM2B",1.26363535364079e-14,-0.22360024041626,1,1,2.66993513870762e-10
"PSMD2",1.44227041185846e-14,-0.302040361924024,0.969,0.988,3.04737315321575e-10
"CCL28",1.48577092404793e-14,-0.280327648405623,0.063,0.244,3.13928538542086e-10
"HLA-F",1.59580630267373e-14,0.405401075196704,0.876,0.719,3.37177913691933e-10
"NKD2",1.59903355025476e-14,-0.366278332398938,0.335,0.57,3.37859798833327e-10
"MXRA5",1.72281465732405e-14,0.401364638529075,0.912,0.751,3.64013508945998e-10
"TIMM17B",1.72534040107135e-14,0.306203417229,0.983,0.954,3.64547173342366e-10
"ENPP1",1.81782754904244e-14,0.384091858926476,0.675,0.447,3.84088782837178e-10
"UQCRC2",1.89109902697699e-14,0.355314654199286,0.958,0.875,3.99570313409969e-10
"NRAS",1.8996518750617e-14,-0.352366635340855,0.317,0.557,4.01377444681787e-10
"HAUS4",1.98176766751499e-14,-0.38929343252756,0.48,0.682,4.18727690469242e-10
"LUM",1.99226816166549e-14,0.40188326566749,0.96,0.875,4.209463398783e-10
"TNIP1",2.00042048263775e-14,0.334223944830483,0.914,0.78,4.22668843776531e-10
"SYT9",2.01898171521555e-14,0.280042245181261,0.296,0.09,4.26590646607894e-10
"PTTG1",2.09252932212343e-14,0.442257916267877,0.86,0.756,4.42130520471459e-10
"CCDC12",2.17056928212639e-14,0.354916458817806,0.872,0.778,4.58619583620485e-10
"FGD3",2.18720018525532e-14,0.373416021878852,0.723,0.516,4.62133527142596e-10
"COX8A",2.26106059996359e-14,0.240648151510298,1,1,4.77739494166307e-10
"SLC39A4",2.3717067912534e-14,0.356711575433854,0.92,0.89,5.01117927923931e-10
"MBTPS1",2.45814823152286e-14,-0.365969952208188,0.74,0.868,5.19382139838464e-10
"SULT2B1",2.51560640426199e-14,-0.387080288265353,0.572,0.756,5.31522477156516e-10
"TMEM132A",2.58867291457214e-14,0.345861185385864,0.901,0.809,5.46960700119947e-10
"IFITM2",2.60316678800475e-14,0.236119115180639,1,0.998,5.50023110637524e-10
"HAGHL",2.60400576008331e-14,0.403529220861868,0.738,0.553,5.50200377048003e-10
"TSEN15",2.64353203142728e-14,-0.368937867402175,0.342,0.577,5.5855188292027e-10
"FAM192A",2.69056083613484e-14,-0.361124220434935,0.723,0.873,5.68488599066931e-10
"CELSR3",2.76821315471262e-14,0.346928640908707,0.667,0.428,5.8489575745923e-10
"MMP9",2.79113633753361e-14,0.981708670385174,0.759,0.599,5.89739196757477e-10
"DYNLL1",2.83136584721902e-14,0.229674952240195,1,1,5.98239289858906e-10
"PGM1",2.87859775308915e-14,0.326570743918406,0.532,0.286,6.08218919250207e-10
"MGLL",2.91535948153602e-14,-0.336720283711189,0.377,0.614,6.15986304853745e-10
"NRBP1",3.21572055236006e-14,-0.352144809015104,0.851,0.924,6.79449595508157e-10
"TGOLN2",3.25018792378932e-14,-0.32821965812353,0.671,0.873,6.86732206417445e-10
"EDN2",3.40868136178878e-14,0.304180388603825,0.371,0.147,7.20220284932351e-10
"MGP",3.45458728731891e-14,-0.168607070825957,1,1,7.29919747937612e-10
"C5AR2",3.55893861791218e-14,-0.353870719099534,0.226,0.452,7.51968140578665e-10
"DGUOK",3.58017469131295e-14,-0.386089104778742,0.623,0.797,7.56455110527514e-10
"IPO9",4.16890347499456e-14,-0.367187976212736,0.788,0.885,8.808476152316e-10
"AMZ2",4.23251045102179e-14,-0.359996216996726,0.73,0.846,8.94287133196394e-10
"CHML",4.39481835669978e-14,-0.332578813836721,0.285,0.518,9.28581170587096e-10
"RPS21",4.40638692119405e-14,0.138811228166938,1,1,9.31025492579091e-10
"LTC4S",4.45164734342522e-14,0.372198426014255,0.715,0.487,9.40588567192314e-10
"CMC1",4.53400391809841e-14,0.342994165625945,0.904,0.807,9.57989687855012e-10
"RPS9",4.65843981209752e-14,0.178701212313136,1,1,9.84281747898086e-10
"CARM1",4.95247199024335e-14,0.374999838747189,0.78,0.597,1.04640780681852e-09
"RPS15A",5.05237950453434e-14,0.171864196301872,1,1,1.06751726551306e-09
"APOC1",5.05804395454772e-14,-0.472019257930833,0.998,1,1.06871410715639e-09
"SRP72",5.23470020932269e-14,-0.302019701321049,0.969,0.985,1.10603980722779e-09
"PCBP2",5.260463791066e-14,-0.179901268267668,1,1,1.11148339441433e-09
"NEURL1B",5.35392996666947e-14,0.393447726700912,0.616,0.413,1.13123186265759e-09
"OXLD1",5.78501456748485e-14,-0.309304351216272,0.929,0.985,1.22231572796387e-09
"NCL",5.79727735816124e-14,-0.250208319033084,1,0.998,1.22490673300589e-09
"RAB13",6.12077491858114e-14,0.284393766705016,1,0.983,1.29325853254701e-09
"PLSCR1",6.20925800629673e-14,-0.425388571880585,0.748,0.858,1.31195412415044e-09
"FTH1",6.22847500335143e-14,-0.13057389057417,1,1,1.31601448345812e-09
"SNX6",6.23626458164013e-14,-0.377674573662918,0.839,0.922,1.31766034345474e-09
"RO60",6.61704015877365e-14,-0.334020157105386,0.287,0.521,1.39811441514728e-09
"KTN1",6.68632597804039e-14,0.339200119920177,0.933,0.836,1.41275381590015e-09
"SLITRK5",6.72673997637338e-14,-0.273564457836085,0.09,0.281,1.42129288960793e-09
"HK2",7.15903117579923e-14,-0.392462264202593,0.386,0.621,1.51263169713462e-09
"IFI44L",7.53586432605319e-14,-0.460530586292412,0.514,0.714,1.59225277345178e-09
"AMPD2",7.61965970434605e-14,0.307148663059401,0.491,0.249,1.60995789893128e-09
"TMEM42",7.79887092863599e-14,0.344377983947489,0.738,0.535,1.6478234385115e-09
"NDUFB3",7.89508291042173e-14,-0.360321817964735,0.878,0.91,1.66815206814301e-09
"COMTD1",8.1846862671141e-14,0.392975563371255,0.765,0.601,1.72934236137854e-09
"PSMB9",8.28715175923874e-14,0.349072730644989,0.931,0.853,1.75099229520955e-09
"HNRNPA3",8.3403865596597e-14,-0.265708700864637,1,0.995,1.7622402761905e-09
"D2HGDH",8.50245190909623e-14,-0.41801277836848,0.832,0.905,1.79648306387294e-09
"MFSD1",8.70440850010768e-14,-0.37308756271766,0.702,0.87,1.83915447198775e-09
"AGL",8.98948554673035e-14,0.45408229948343,0.759,0.584,1.89938840116866e-09
"KIAA1324",9.71278647037078e-14,-0.355054874495957,0.904,0.968,2.05221465332464e-09
"MZT2A",9.79280858763568e-14,-0.260728164927123,0.992,1,2.06912252648154e-09
"EIF2AK2",1.00106824631466e-13,-0.40345334006195,0.717,0.841,2.11515709763825e-09
"PHKB",1.02101340219024e-13,-0.38322227594856,0.497,0.694,2.15729921748776e-09
"TRIM7",1.04372299081596e-13,0.255571576748896,0.27,0.078,2.20528230729505e-09
"PIM3",1.06645464709302e-13,0.321401827698073,0.985,0.941,2.25331202384284e-09
"PTPRU",1.12138167139433e-13,0.297485736029817,0.449,0.21,2.36936733348907e-09
"NDRG1",1.17745230731359e-13,-0.2476844239411,0.82,0.946,2.48783898012289e-09
"RPL22L1",1.23138578424397e-13,0.292684749765995,0.987,0.983,2.60179502352908e-09
"ISG20",1.28422347498973e-13,-0.427648023545808,0.503,0.719,2.71343578030579e-09
"APOD",1.29221603984299e-13,-0.826995658226577,0.438,0.641,2.73032327058426e-09
"DAPK2",1.31222346360291e-13,0.344695548342539,0.541,0.308,2.7725969562466e-09
"PDXK",1.32651612023424e-13,0.307135906063536,0.971,0.922,2.80279591044293e-09
"SSNA1",1.33068234823666e-13,0.325960904640294,0.966,0.934,2.81159873358925e-09
"TSPAN13",1.33481140764096e-13,0.289958205287082,0.998,0.995,2.82032302320458e-09
"GADD45GIP1",1.48093040009252e-13,-0.296389109263394,0.943,0.988,3.12905784235548e-09
"PLPP5",1.51863373692804e-13,0.355088093658463,0.788,0.619,3.20872122275525e-09
"OTULINL",1.53243285351981e-13,0.319702300404475,0.486,0.247,3.23787737620201e-09
"SLC38A10",1.54639690988205e-13,-0.318618933294792,0.937,0.963,3.26738203088978e-09
"CTDSPL",1.61036197849888e-13,0.359442827210525,0.681,0.462,3.40253382437029e-09
"TPM1",1.62302980098109e-13,0.403845121960782,0.878,0.775,3.42929966649294e-09
"VAT1",1.63464795716887e-13,-0.390470257999141,0.753,0.883,3.45384766870211e-09
"ARHGEF11",1.63667591644838e-13,-0.357730812443777,0.495,0.702,3.45813254386378e-09
"PBXIP1",1.65083776348088e-13,-0.368845862958948,0.788,0.878,3.48805511045875e-09
"TNRC18",1.67592543947846e-13,0.329953563349116,0.977,0.949,3.54106286107403e-09
"BLOC1S1",1.70240542893824e-13,0.238686528118559,0.996,1,3.59701243080361e-09
"COPS4",1.78420164120627e-13,0.342557060316881,0.807,0.599,3.76983964770473e-09
"R3HDM4",1.79015525313246e-13,-0.347056043143716,0.832,0.936,3.78241903434358e-09
"OGFR",1.86126456046881e-13,0.327450167926672,0.937,0.841,3.93266588981456e-09
"CNOT8",1.88326141437896e-13,0.357592012640978,0.784,0.621,3.9791430424413e-09
"BRI3",1.96799342975875e-13,0.334848895192451,0.954,0.848,4.15817331773727e-09
"LINC02197",1.99613905634819e-13,-0.27089032353776,0.09,0.276,4.21764221215809e-09
"HIST1H1C",2.09834801181314e-13,-0.250546908988596,1,1,4.43359951415999e-09
